Basin,Name,Date,Time,Indicator,Status,Latitude,Longitude,Max_Wind_Speed,Min_Pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW,Radius_Max_Wind
AL191995,ROXANNE,19951011,200,L,HU,20.0N,87.6W,100,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011996,ARTHUR,19960620,0,L,TS,34.7N,76.4W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021996,BERTHA,19960712,2000,L,HU,34.3N,77.8W,90,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40
AL031996,CESAR,19960728,400,L,HU,12.2N,83.9W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041996,DOLLY,19960820,1730,L,HU,19.1N,87.7W,65,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041996,DOLLY,19960823,1200,L,HU,21.6N,97.7W,70,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061996,FRAN,19960906,30,L,HU,33.9N,78.0W,100,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40
AL081996,HORTENSE,19960910,600,L,HU,18.0N,66.9W,70,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
AL081996,HORTENSE,19960915,300,L,HU,44.8N,62.5W,70,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101996,JOSEPHINE,19961008,330,L,TS,30.0N,83.9W,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111996,KYLE,19961012,1200,L,TD,16.0N,88.1W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121996,LILI,19961018,930,L,HU,22.3N,82.0W,85,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051997,DANNY,19970718,900,L,HU,29.3N,89.7W,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL051997,DANNY,19970719,1000,L,HU,30.2N,88.1W,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL051997,DANNY,19970719,1800,L,HU,30.4N,87.9W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL021998,BONNIE,19980827,400,L,HU,34.4N,77.7W,95,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60
AL031998,CHARLEY,19980822,1000,L,TS,27.8N,97.1W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051998,EARL,19980903,600,L,HU,30.1N,85.7W,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,70
AL061998,FRANCES,19980911,600,L,TS,28.2N,96.9W,45,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071998,GEORGES,19980921,430,L,HU,17.0N,61.7W,100,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071998,GEORGES,19980921,800,L,HU,17.2N,62.6W,100,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071998,GEORGES,19980921,2200,L,HU,18.1N,65.8W,100,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL071998,GEORGES,19980922,1230,L,HU,18.2N,68.7W,105,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071998,GEORGES,19980923,2130,L,HU,20.1N,74.5W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071998,GEORGES,19980925,1530,L,HU,24.5N,81.8W,90,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25
AL071998,GEORGES,19980928,1130,L,HU,30.4N,88.9W,90,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80
AL081998,HERMINE,19980920,500,L,TS,29.1N,90.9W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131998,MITCH,19981029,1200,L,HU,15.9N,85.7W,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131998,MITCH,19981104,200,L,TS,20.1N,90.5W,35,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131998,MITCH,19981105,1100,L,TS,26.2N,81.9W,55,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021999,UNNAMED,19990703,400,L,TD,20.5N,97.0W,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031999,BRET,19990823,0,L,HU,26.9N,97.4W,100,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL051999,DENNIS,19990828,700,L,HU,26.6N,76.8W,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051999,DENNIS,19990904,2100,L,TS,34.8N,76.5W,60,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071999,UNNAMED,19990906,1200,L,TD,23.2N,97.7W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081999,FLOYD,19990914,1200,L,HU,25.4N,76.3W,105,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081999,FLOYD,19990914,1900,L,HU,26.3N,77.1W,110,932,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081999,FLOYD,19990916,630,L,HU,33.8N,78.0W,90,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35
AL101999,HARVEY,19990921,1700,L,TS,25.9N,81.7W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131999,IRENE,19991014,1200,L,TS,21.3N,82.9W,60,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131999,IRENE,19991014,1900,L,TS,22.7N,82.5W,60,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131999,IRENE,19991015,1300,L,HU,24.6N,81.6W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
AL131999,IRENE,19991015,2000,L,HU,25.3N,81.1W,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40
AL141999,JOSE,19991020,1600,L,HU,17.1N,61.7W,80,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141999,JOSE,19991021,1105,L,TS,18.4N,64.6W,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151999,KATRINA,19991030,0,L,TS,13.8N,83.4W,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161999,LENNY,19991117,1800,L,HU,17.4N,64.8W,135,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161999,LENNY,19991118,1800,L,HU,18.0N,63.3W,110,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161999,LENNY,19991119,0,L,HU,18.1N,63.1W,85,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161999,LENNY,19991119,600,L,HU,18.0N,62.9W,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161999,LENNY,19991120,0,L,TS,17.3N,61.8W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072000,DEBBY,20000822,600,L,HU,17.5N,61.7W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072000,DEBBY,20000822,915,L,HU,17.9N,62.8W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072000,DEBBY,20000822,1500,L,HU,18.5N,64.4W,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092000,UNNAMED,20000909,1000,L,TD,29.9N,93.9W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112000,GORDON,20000918,300,L,TS,29.3N,83.2W,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122000,HELENE,20000922,1200,L,TS,30.5N,86.6W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152000,KEITH,20001002,2300,L,HU,17.9N,88.0W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152000,KEITH,20001003,300,L,TS,17.9N,88.2W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152000,KEITH,20001005,1800,L,HU,22.6N,97.9W,80,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012001,ALLISON,20010605,2100,L,TS,28.9N,95.3W,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012001,ALLISON,20010611,200,L,SD,29.6N,91.6W,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032001,BARRY,20010806,500,L,TS,30.4N,86.3W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042001,CHANTAL,20010821,200,L,TS,18.1N,87.8W,60,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082001,GABRIELLE,20010914,1200,L,TS,27.1N,82.6W,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092001,UNNAMED,20010920,0,L,TD,13.9N,83.5W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112001,IRIS,20011009,200,L,HU,16.3N,88.4W,125,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132001,KAREN,20011015,1200,L,TS,44.2N,64.8W,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152001,MICHELLE,20011104,1800,L,HU,21.5N,81.8W,120,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152001,MICHELLE,20011104,2300,L,HU,22.1N,81.2W,115,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152001,MICHELLE,20011105,1200,L,HU,24.3N,78.0W,80,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152001,MICHELLE,20011105,1800,L,HU,25.4N,76.4W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022002,BERTHA,20020805,200,L,TS,29.4N,89.3W,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022002,BERTHA,20020809,800,L,TD,27.3N,97.4W,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052002,EDOUARD,20020905,45,L,TS,29.4N,81.1W,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062002,FAY,20020907,900,L,TS,28.5N,96.3W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082002,GUSTAV,20020912,430,L,HU,45.6N,60.4W,80,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082002,GUSTAV,20020912,900,L,HU,47.6N,58.6W,65,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092002,HANNA,20020914,800,L,TS,29.1N,89.1W,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092002,HANNA,20020914,1500,L,TS,30.4N,88.4W,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102002,ISIDORE,20020920,2100,L,HU,22.0N,84.1W,75,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102002,ISIDORE,20020922,2100,L,HU,21.3N,89.3W,110,936,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102002,ISIDORE,20020926,600,L,TS,29.1N,90.3W,55,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122002,KYLE,20021011,1700,L,TS,33.0N,79.5W,35,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122002,KYLE,20021011,2200,L,TS,33.9N,78.4W,35,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132002,LILI,20020930,1400,L,HU,19.7N,79.8W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132002,LILI,20021001,1100,L,HU,21.3N,83.0W,90,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132002,LILI,20021001,1400,L,HU,22.1N,84.0W,90,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132002,LILI,20021003,1300,L,HU,29.5N,92.2W,80,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL142002,UNNAMED,20021016,1600,L,TD,22.0N,80.7W,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032003,BILL,20030630,1900,L,TS,29.3N,91.0W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042003,CLAUDETTE,20030711,1000,L,TS,20.8N,86.9W,50,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042003,CLAUDETTE,20030715,1530,L,HU,28.3N,96.2W,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL072003,UNNAMED,20030726,600,L,TD,31.5N,81.3W,25,1018,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082003,ERIKA,20030816,1030,L,HU,25.3N,97.4W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112003,GRACE,20030831,1100,L,TS,29.0N,95.1W,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122003,HENRI,20030906,900,L,TD,27.9N,82.8W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132003,ISABEL,20030918,1700,L,HU,34.9N,76.2W,90,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40
AL152003,JUAN,20030929,300,L,HU,44.4N,63.8W,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL172003,LARRY,20031005,1000,L,TS,18.4N,93.5W,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL202003,ODETTE,20031206,2300,L,TS,17.8N,71.5W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022004,BONNIE,20040812,1400,L,TS,29.6N,85.1W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032004,CHARLEY,20040813,430,L,HU,22.7N,82.6W,105,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032004,CHARLEY,20040813,1945,L,HU,26.6N,82.2W,130,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5
AL032004,CHARLEY,20040813,2045,L,HU,26.9N,82.1W,125,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5
AL032004,CHARLEY,20040814,1400,L,HU,33.0N,79.4W,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL032004,CHARLEY,20040814,1600,L,HU,33.8N,78.7W,65,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL062004,FRANCES,20040902,1930,L,HU,24.0N,74.5W,110,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062004,FRANCES,20040903,530,L,HU,24.6N,75.6W,100,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062004,FRANCES,20040903,1000,L,HU,25.1N,76.1W,95,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062004,FRANCES,20040904,1000,L,HU,26.6N,78.2W,90,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062004,FRANCES,20040905,430,L,HU,27.2N,80.2W,90,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
AL062004,FRANCES,20040906,1800,L,TS,30.1N,84.0W,50,982,60,90,90,0,25,0,0,25,0,0,0,0,-999
AL072004,GASTON,20040829,1400,L,HU,33.0N,79.6W,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL082004,HERMINE,20040831,600,L,TS,41.5N,70.9W,35,1012,0,25,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,20040916,650,L,HU,30.2N,87.9W,105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25
AL092004,IVAN,20040924,200,L,TD,29.8N,93.6W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112004,JEANNE,20040914,400,L,TD,16.2N,61.3W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112004,JEANNE,20040915,1600,L,TS,18.0N,66.0W,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112004,JEANNE,20040916,1100,L,HU,18.6N,68.3W,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112004,JEANNE,20040925,1400,L,HU,26.7N,77.3W,100,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112004,JEANNE,20040926,400,L,HU,27.2N,80.2W,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45
AL142004,MATTHEW,20041010,1100,L,TS,29.2N,91.0W,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012005,ARLENE,20050610,800,L,TS,21.8N,84.5W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012005,ARLENE,20050611,1900,L,TS,30.3N,87.5W,50,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022005,BRET,20050629,1200,L,TS,20.8N,97.3W,35,1005,30,30,30,30,0,0,0,0,0,0,0,0,-999
AL032005,CINDY,20050704,330,L,TD,19.0N,87.6W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032005,CINDY,20050706,300,L,HU,29.2N,90.1W,65,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL032005,CINDY,20050706,900,L,TS,30.2N,89.5W,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,20050704,2100,L,TD,12.1N,61.6W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042005,DENNIS,20050708,245,L,HU,19.9N,77.6W,120,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,20050708,1845,L,HU,22.1N,80.7W,120,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,20050710,1930,L,HU,30.4N,87.1W,105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5
AL052005,EMILY,20050714,700,L,HU,12.0N,61.8W,75,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052005,EMILY,20050718,630,L,HU,20.3N,87.4W,115,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052005,EMILY,20050720,1200,L,HU,24.8N,97.6W,110,944,140,110,75,90,100,60,40,65,60,35,25,40,-999
AL072005,GERT,20050725,0,L,TS,21.8N,97.6W,40,1005,75,75,50,75,0,0,0,0,0,0,0,0,-999
AL112005,JOSE,20050823,330,L,TS,19.7N,96.4W,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122005,KATRINA,20050825,2230,L,HU,26.0N,80.1W,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL122005,KATRINA,20050829,1110,L,HU,29.3N,89.6W,110,920,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL122005,KATRINA,20050829,1445,L,HU,30.2N,89.6W,105,928,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL162005,OPHELIA,20050906,1600,L,TD,26.6N,78.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL182005,RITA,20050924,740,L,HU,29.7N,93.7W,100,937,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL202005,STAN,20051002,1000,L,TS,19.6N,87.5W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL202005,STAN,20051004,1200,L,HU,18.6N,94.9W,70,977,90,75,75,75,45,30,30,30,15,15,15,15,-999
AL222005,TAMMY,20051005,2300,L,TS,30.4N,81.4W,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL242005,VINCE,20051011,900,L,TD,37.2N,7.1W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL252005,WILMA,20051021,2145,L,HU,20.6N,86.8W,130,927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,20051022,330,L,HU,20.8N,86.9W,115,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,20051024,1030,L,HU,25.9N,81.7W,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25
AL262005,ALPHA,20051023,1000,L,TS,18.3N,71.3W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL272005,BETA,20051030,1200,L,HU,12.9N,83.5W,90,970,50,50,50,50,25,25,25,25,15,15,15,15,-999
AL012006,ALBERTO,20060613,1630,L,TS,29.9N,83.7W,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032006,BERYL,20060721,645,L,TS,41.3N,70.1W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,20060828,1115,L,TS,19.9N,75.5W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,20060830,300,L,TS,24.9N,80.6W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,20060830,500,L,TS,25.2N,80.7W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,20060901,340,L,TS,33.9N,78.1W,60,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022007,BARRY,20070602,1400,L,TD,27.5N,82.7W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042007,DEAN,20070821,830,L,HU,18.7N,87.7W,150,905,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042007,DEAN,20070822,1630,L,HU,20.5N,97.0W,85,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052007,ERIN,20070816,1030,L,TD,28.0N,96.9W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062007,FELIX,20070901,845,L,TS,12.1N,61.7W,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062007,FELIX,20070904,1200,L,HU,14.3N,83.2W,140,934,100,60,30,100,60,40,20,60,40,20,10,40,-999
AL072007,GABRIELLE,20070909,1530,L,TS,34.8N,76.4W,50,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092007,HUMBERTO,20070913,700,L,HU,29.6N,94.3W,80,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL102007,TEN,20070922,0,L,TD,30.4N,86.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL132007,LORENZO,20070928,500,L,HU,20.5N,97.0W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL162007,NOEL,20071029,700,L,TS,18.1N,72.5W,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL162007,NOEL,20071030,600,L,TS,21.1N,75.8W,50,997,175,150,0,100,30,0,0,30,0,0,0,0,-999
AL162007,NOEL,20071101,1315,L,TS,24.1N,77.9W,50,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL162007,NOEL,20071101,1745,L,TS,25.0N,77.4W,55,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL172007,OLGA,20071211,700,L,SS,18.4N,66.5W,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL172007,OLGA,20071211,1800,L,TS,18.5N,68.4W,50,1003,225,30,0,175,90,0,0,0,0,0,0,0,-999
AL012008,ARTHUR,20080531,900,L,TS,17.9N,88.2W,40,1004,200,75,0,0,0,0,0,0,0,0,0,0,-999
AL042008,DOLLY,20080721,530,L,TS,20.8N,87.0W,45,1007,150,150,0,150,0,0,0,0,0,0,0,0,-999
AL042008,DOLLY,20080723,1820,L,HU,26.4N,97.2W,75,967,120,120,45,45,40,40,30,30,30,20,20,20,10
AL042008,DOLLY,20080723,2000,L,HU,26.4N,97.4W,70,967,120,120,45,45,40,40,30,30,30,20,20,20,10
AL052008,EDOUARD,20080805,1200,L,TS,29.6N,94.2W,55,996,60,60,45,45,20,0,0,0,0,0,0,0,-999
AL062008,FAY,20080815,1430,L,TS,18.5N,68.4W,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080816,1145,L,TS,18.8N,72.8W,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080817,900,L,TS,19.9N,77.4W,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080818,700,L,TS,22.1N,80.8W,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080818,2030,L,TS,24.5N,81.8W,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080819,845,L,TS,25.9N,81.6W,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080821,1900,L,TS,29.3N,81.1W,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,20080823,615,L,TS,29.8N,84.7W,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
